gene,err_spaceflight,err_ground,err_ratio
AT3G20130,0.20796849,0.17968816,1.1573856
AT2G02070,0.12007113,0.10374505,1.1573672
AT2G39390,0.124803945,0.10785894,1.1571033
AT5G20680,0.07169655,0.061962504,1.1570956
AT3G28970,0.06879189,0.0594533,1.1570741
AT1G27770,0.12856728,0.111122794,1.1569837
AT2G28720,0.23937958,0.20690368,1.1569613
AT1G24170,0.14077358,0.12169347,1.1567882
AT5G57020,0.061345074,0.053032763,1.1567389
AT3G15550,0.17726111,0.1532439,1.1567253
AT5G12030,0.4835078,0.41801563,1.156674
AT5G43810,0.115179084,0.09957813,1.1566705
AT4G18240,0.10901316,0.09425044,1.1566328
AT4G35920,0.09619217,0.08318975,1.1562983
AT1G59760,0.068033814,0.058839567,1.1562594
AT1G08700,0.056830775,0.049152482,1.1562135
AT2G17930,0.062591486,0.05413732,1.1561613
AT5G49820,0.086010225,0.07439969,1.1560562
AT5G36290,0.05234178,0.045278445,1.1559975
AT5G19970,0.27913815,0.24147412,1.1559753
AT5G48480,0.1413053,0.12227557,1.1556298
AT1G79750,0.041388895,0.03581694,1.1555672
AT5G21105,0.11467876,0.09924251,1.1555407
AT4G05050,0.06741989,0.058346283,1.1555128
AT3G18860,0.07025128,0.060796767,1.1555098
AT2G26430,0.056587253,0.048974443,1.1554443
AT5G23340,0.105163805,0.091020405,1.155387
AT1G08050,0.16843869,0.14581856,1.155125
AT4G13430,0.04929965,0.042683627,1.1550012
AT2G06500,0.18009356,0.1559345,1.1549307
AT3G24040,0.076020256,0.06582733,1.1548432
AT5G66930,0.088197134,0.07637979,1.154718
AT5G08420,0.07010952,0.060721695,1.1546038
AT2G21050,0.13720636,0.118838534,1.1545612
AT5G51600,0.18010676,0.15600224,1.1545138
AT4G11180,0.19558568,0.16941208,1.1544966
AT2G43800,0.16941689,0.14674647,1.1544869
AT2G42600,0.100240074,0.086826585,1.1544858
AT2G35860,0.19032052,0.16485773,1.154453
AT2G14850,0.06308809,0.054648425,1.1544354
AT4G29380,0.07314231,0.06336361,1.1543267
AT3G09970,0.091491036,0.079263575,1.1542631
AT2G43210,0.059370324,0.051439114,1.1541861
AT2G19710,0.081470765,0.07060265,1.1539334
AT4G27840,0.12521663,0.10851907,1.1538675
AT1G63480,0.12764718,0.110630415,1.1538162
AT4G27470,0.1640764,0.14221603,1.1537124
AT3G55070,0.071182124,0.06170032,1.1536748
AT3G51630,0.07700269,0.0667467,1.1536553
AT1G03970,0.08036128,0.06966663,1.1535116
AT4G26070,0.16488972,0.14294645,1.1535068
AT2G04900,0.09833318,0.08525175,1.1534446
AT5G14390,0.08590523,0.074478745,1.1534193
AT5G15510,0.19836314,0.17199498,1.1533076
AT5G47420,0.11784079,0.102180816,1.1532574
AT2G34710,0.10446427,0.09058355,1.1532366
AT1G07150,0.23057495,0.19994186,1.1532099
AT5G28290,0.123361096,0.10697703,1.1531549
AT3G49990,0.097670086,0.08469965,1.1531343
AT2G39170,0.09122156,0.079118825,1.152969
AT4G18100,0.21016812,0.1822954,1.1528986
AT1G47830,0.09859039,0.08553578,1.1526215
AT3G62810,0.070745215,0.061383005,1.152521
AT1G11090,0.29815838,0.25870246,1.1525147
AT5G14610,0.09791658,0.08496204,1.1524744
AT1G11700,0.24194428,0.20996265,1.1523205
AT1G09660,0.057931367,0.050278068,1.1522192
AT5G12400,0.08177329,0.070972696,1.1521795
AT4G02080,0.10866097,0.09431328,1.152128
AT5G17770,0.07464921,0.06479277,1.1521224
AT5G13220,0.39170685,0.34000108,1.1520753
AT1G55620,0.07368057,0.06395741,1.1520255
AT4G35570,0.1477679,0.12828116,1.1519064
AT3G14790,0.06329685,0.05495127,1.1518722
AT1G64790,0.075931855,0.06592089,1.1518632
AT5G13080,0.33888173,0.29424027,1.1517178
AT4G29670,0.09226959,0.080122836,1.1516016
AT1G69030,0.12578434,0.10923993,1.1514502
AT1G27100,0.094973825,0.08248606,1.1513922
AT4G05150,0.12194541,0.10591331,1.1513699
AT4G30930,0.07319713,0.06358328,1.1512008
AT4G26900,0.05897429,0.051233467,1.151089
AT1G10180,0.06115872,0.053137187,1.1509587
AT1G04200,0.09832043,0.08542825,1.1509123
AT2G16940,0.05337242,0.04639315,1.1504372
AT4G03960,0.178623,0.15527208,1.150387
AT4G24740,0.08788569,0.07640316,1.1502886
AT5G55960,0.114162736,0.0992493,1.1502622
AT1G31420,0.10008451,0.087017484,1.1501654
AT1G73250,0.08732236,0.075922325,1.1501539
AT4G02050,0.13437368,0.11684029,1.1500628
AT1G71020,0.109703176,0.095409095,1.1498188
AT2G29540,0.13845685,0.12042174,1.1497662
AT1G18260,0.06626155,0.05763732,1.1496291
AT1G80940,0.0783191,0.06812996,1.1495545
AT1G01770,0.12842007,0.111717895,1.1495031
AT1G72175,0.09212794,0.0801522,1.1494124
AT1G64280,0.078981586,0.068714924,1.1494094
AT1G05120,0.07765441,0.06756669,1.1493
AT4G36640,0.16566172,0.14415592,1.1491842
AT1G23040,0.15016104,0.13067316,1.1491345
AT4G21100,0.083918296,0.07303213,1.1490598
AT1G29850,0.053020477,0.046154927,1.1487498
AT3G06660,0.09462463,0.08237516,1.1487033
AT5G24440,0.16777152,0.14605717,1.1486701
AT5G53770,0.09092854,0.07917675,1.1484247
AT2G21195,0.08797482,0.076613404,1.1482953
AT5G66170,0.12974566,0.11299215,1.1482713
AT4G02800,0.21024784,0.18312539,1.1481086
AT1G27530,0.047832496,0.041664343,1.1480436
AT1G71390,0.3222965,0.280754,1.1479676
AT1G70710,0.17302327,0.15074107,1.1478176
AT4G38710,0.08626645,0.07515715,1.1478142
AT1G67320,0.10110865,0.088110864,1.1475161
AT2G39300,0.13387018,0.116661526,1.1475092
AT1G14900,0.087835126,0.07654472,1.1475008
AT5G54670,0.11674819,0.10174549,1.1474531
AT4G36900,0.15156882,0.13210016,1.1473778
AT5G07580,0.17576504,0.15320973,1.1472183
AT5G54850,0.14176878,0.123594955,1.1470433
AT4G01480,0.17742008,0.1546858,1.1469706
AT3G56860,0.06860503,0.05982514,1.1467589
AT2G37550,0.07395956,0.06449707,1.1467118
AT2G29020,0.07421003,0.064715765,1.146707
AT3G03520,0.14728789,0.12844732,1.1466792
AT2G15880,0.31583732,0.2754485,1.1466293
AT1G70790,0.09900993,0.08635825,1.1465023
AT2G29980,0.09885035,0.08622366,1.146441
AT1G25510,0.17107691,0.14925244,1.1462251
AT4G01720,0.16364403,0.14278156,1.1461145
AT2G43420,0.07624658,0.06652967,1.1460537
AT1G17720,0.05858909,0.051128175,1.1459254
AT3G43940,0.1767458,0.15425397,1.1458102
AT2G46230,0.090797804,0.07924642,1.1457653
AT1G15800,0.10261173,0.08955942,1.145739
AT2G33170,0.12955979,0.11307989,1.1457367
AT4G37880,0.07154641,0.062454823,1.1455704
AT5G57160,0.079345696,0.06926912,1.1454698
AT3G10380,0.06394612,0.055828,1.1454128
AT1G10210,0.10035922,0.08762433,1.145335
AT4G18340,0.18962942,0.16556683,1.1453345
AT3G10950,0.27499583,0.24010707,1.1453049
AT1G15000,0.28504533,0.24888256,1.1453004
AT3G58600,0.057301562,0.050035067,1.1452278
AT5G08300,0.056205228,0.04908377,1.1450876
AT3G56580,0.076274954,0.06661537,1.1450051
AT1G07110,0.0945673,0.08259301,1.1449794
AT1G33390,0.07977318,0.06967976,1.1448543
AT1G70570,0.055761904,0.04871508,1.1446536
AT1G79000,0.091884255,0.08027653,1.1445967
AT2G02370,0.10610773,0.092708826,1.1445266
AT1G20110,0.038715553,0.03382751,1.1444987
AT1G25380,0.05201753,0.045453988,1.1443994
AT4G05160,0.082877815,0.07242505,1.1443251
AT5G51840,0.08681235,0.07586515,1.144298
AT4G27230,0.10125848,0.08850216,1.1441356
AT3G50860,0.095508255,0.08347972,1.1440892
AT1G17680,0.067550875,0.059047338,1.144012
AT2G22910,0.07611104,0.06653734,1.1438844
AT1G49400,0.0967766,0.084606156,1.1438481
AT1G21830,0.15886031,0.13889332,1.1437576
AT1G72340,0.056013294,0.048974667,1.1437194
AT4G33420,0.27749416,0.24263531,1.1436676
AT1G67930,0.08668681,0.075802945,1.1435809
AT3G03740,0.042187102,0.036894135,1.1434633
AT2G19790,0.065849364,0.057590794,1.1434007
AT3G52240,0.07366682,0.06444927,1.14302
AT1G19130,0.07555206,0.06610536,1.1429036
AT1G54380,0.08512499,0.07448435,1.1428573
AT1G74660,0.14720374,0.12881772,1.1427288
AT1G30240,0.12717876,0.11130498,1.1426151
AT5G43760,0.1489139,0.13034883,1.1424259
AT1G71220,0.08945198,0.07830383,1.1423703
AT5G38110,0.12794808,0.11200738,1.1423182
AT4G00830,0.050210126,0.04396017,1.1421729
AT3G01640,0.07567612,0.06626038,1.142102
AT3G19720,0.09482601,0.08302803,1.1420963
AT5G17990,0.124710865,0.10920389,1.1420001
AT1G28260,0.15841034,0.13873044,1.141857
AT2G25490,0.09010752,0.07891757,1.1417928
AT4G00585,0.069742195,0.06108742,1.1416783
AT4G30190,0.095419355,0.08357867,1.1416711
AT1G60770,0.07182733,0.06291524,1.1416521
AT4G21410,0.1796044,0.15732256,1.1416315
AT3G56510,0.08163299,0.07151397,1.1414969
AT2G20420,0.05532018,0.04846467,1.1414535
AT1G26550,0.049486235,0.04335422,1.1414396
AT2G41230,0.40568644,0.35544658,1.1413429
AT4G27490,0.118660666,0.10397561,1.1412355
AT4G22310,0.1008424,0.088368714,1.1411549
AT1G04960,0.08138439,0.07132396,1.1410525
AT1G06670,0.08965393,0.07857378,1.1410158
AT4G18070,0.11630251,0.10192929,1.1410116
AT1G25490,0.057370607,0.050285053,1.1409075
AT4G10710,0.06387408,0.055990025,1.1408116
AT3G06035,0.17475218,0.15319109,1.1407462
AT5G06580,0.076311484,0.06689806,1.1407127
AT2G24290,0.10786559,0.09456007,1.1407095
AT5G51170,0.10514958,0.092179164,1.1407087
AT4G13750,0.1200318,0.10523036,1.1406574
AT1G31970,0.078702606,0.069005825,1.140521
AT5G05540,0.09945294,0.087205246,1.1404467
AT1G12080,0.17144378,0.15034775,1.1403147
AT5G08100,0.0614691,0.053910118,1.1402143
AT3G57320,0.13518813,0.1185689,1.1401651
AT3G25710,0.18781619,0.16473635,1.1401016
AT1G54030,0.11027023,0.096726835,1.1400169
AT5G15730,0.12459445,0.10929193,1.140015
AT1G78400,0.22987443,0.20164803,1.1399785
AT5G25900,0.07979804,0.070000365,1.139966
AT3G06980,0.1073298,0.0941529,1.1399521
AT5G09890,0.0859136,0.07538322,1.1396911
AT1G76930,0.26252085,0.23035875,1.1396173
AT4G24060,0.08347562,0.07326361,1.1393871
AT2G20930,0.09735459,0.0854449,1.1393844
AT2G01090,0.3666856,0.32184932,1.1393083
AT4G18590,0.13246529,0.1162755,1.1392365
AT2G36250,0.0728371,0.06393637,1.1392123
AT4G33080,0.079805784,0.07005473,1.1391917
AT2G16720,0.19345228,0.16981578,1.139189
AT3G49500,0.08776093,0.077038705,1.1391796
AT4G02360,0.3649197,0.32033876,1.1391681
AT5G58640,0.06779311,0.05951513,1.1390901
AT5G57850,0.084169224,0.07389266,1.1390741
AT2G47410,0.064175695,0.056343082,1.1390162
AT3G16230,0.08036748,0.070561655,1.1389681
AT1G26640,0.07864589,0.06906039,1.1387987
AT3G56150,0.048715126,0.042792045,1.1384152
AT5G57220,0.38716123,0.340108,1.1383479
AT2G28190,0.17141923,0.15058649,1.1383439
AT1G14400,0.049561836,0.04354609,1.1381463
AT4G37890,0.12581185,0.11056325,1.1379173
AT4G17840,0.1353571,0.1189577,1.137859
AT2G16660,0.29460946,0.25892058,1.1378372
AT5G03450,0.13770424,0.12104956,1.1375855
AT5G23730,0.22406514,0.19697855,1.1375103
AT3G22620,0.25987956,0.22846682,1.1374936
AT3G17740,0.08536847,0.07506568,1.1372502
AT5G47570,0.0481611,0.042350054,1.1372143
AT5G37520,0.1534069,0.13493773,1.1368717
AT3G07100,0.06421134,0.056489132,1.1367023
AT1G62380,0.1167873,0.10275581,1.1365517
AT3G17310,0.078524195,0.06909382,1.1364863
AT5G56150,0.091654815,0.08065463,1.1363862
AT5G46020,0.05119805,0.045054816,1.1363499
AT3G28730,0.0711457,0.062615246,1.136236
AT5G57860,0.09382701,0.08258084,1.1361836
AT1G56290,0.063269,0.055686306,1.1361678
AT4G04040,0.11580496,0.10193321,1.1360866
AT4G21270,0.15345743,0.1350983,1.1358945
AT1G65270,0.043209095,0.03804131,1.1358464
AT5G60950,0.25746602,0.2266777,1.1358241
AT3G57810,0.114806935,0.10110671,1.1355026
AT3G03270,0.24532652,0.21606019,1.1354544
AT3G07310,0.14570293,0.12832458,1.1354247
AT1G02475,0.17687073,0.15578234,1.1353707
AT5G08530,0.041740306,0.036771175,1.1351362
AT4G28395,0.2089511,0.1840784,1.13512
AT2G22170,0.120652355,0.10629502,1.1350706
AT3G42660,0.103904575,0.091541186,1.1350582
AT2G30970,0.06889314,0.060698085,1.1350132
AT3G12340,0.12159908,0.10713876,1.134968
AT3G15970,0.08023782,0.07069629,1.1349651
AT1G32640,0.36005002,0.31724006,1.134945
AT5G10940,0.07411784,0.06531172,1.134832
AT4G34050,0.10619581,0.09358044,1.1348077
AT5G60690,0.09925719,0.08746621,1.134806
AT1G75340,0.104292035,0.09191131,1.1347029
AT1G50140,0.058100365,0.05120463,1.1346699
AT3G17910,0.08432419,0.07432083,1.1345968
AT2G40700,0.11293145,0.09953608,1.134578
AT5G66240,0.051184766,0.045129213,1.1341822
AT1G31350,0.15395308,0.13574314,1.1341498
AT4G36520,0.12086828,0.10657448,1.1341202
AT4G30950,0.0879524,0.07756254,1.1339544
AT1G55810,0.13700497,0.12082759,1.133888
AT1G76690,0.21503726,0.18964799,1.1338757
AT3G18165,0.075618446,0.0666907,1.1338679
AT5G07220,0.072054796,0.063555144,1.1337365
AT5G23590,0.08979738,0.079217225,1.1335586
AT3G27530,0.0849766,0.074964896,1.1335517
AT4G39940,0.1741996,0.15368338,1.1334965
AT5G11420,0.19490968,0.17198974,1.1332633
AT4G21510,0.18740596,0.16537993,1.1331843
AT2G02480,0.12814425,0.11308826,1.1331348
AT1G53050,0.06265994,0.055298984,1.1331117
AT3G11800,0.10129378,0.08940818,1.1329362
AT5G09250,0.13892251,0.12262389,1.1329155
AT3G13410,0.070466556,0.06220457,1.1328194
AT2G46000,0.08315483,0.07340606,1.1328058
AT5G18280,0.06391796,0.05643041,1.1326861
AT4G02610,0.095982485,0.08473926,1.1326802
AT2G18360,0.2766281,0.2442331,1.1326396
AT2G04280,0.155855,0.13761675,1.1325291
AT3G06450,0.070020124,0.061846178,1.1321656
AT5G39340,0.10037972,0.08866486,1.1321251
AT5G23250,0.05559717,0.04911149,1.1320602
AT3G01370,0.1115949,0.09857891,1.1320362
AT3G27430,0.06744208,0.059579924,1.1319597
AT2G33570,0.19798689,0.17491044,1.1319329
AT4G39030,0.23859954,0.21083684,1.1316785
AT4G34555,0.12597369,0.11132028,1.1316328
AT4G19200,0.073642775,0.06508127,1.1315509
AT3G49210,0.17935875,0.15851639,1.1314838
AT1G63640,0.0922136,0.08149889,1.1314706
AT1G30690,0.10119428,0.089437634,1.1314507
AT3G52830,0.26141244,0.23107103,1.1313077
AT2G47930,0.21818876,0.19286749,1.1312884
AT1G05840,0.11018654,0.0974143,1.1311125
AT5G05800,0.092401266,0.08170007,1.1309813
AT3G23050,0.1195757,0.10573127,1.1309397
AT5G43960,0.064683475,0.057200983,1.1308103
AT2G19430,0.06587076,0.058251698,1.1307954
AT5G44250,0.09204165,0.08140162,1.1307102
AT3G29370,0.32885617,0.2908429,1.1307003
AT1G62790,0.10413281,0.09212055,1.1303971
AT2G44940,0.20427237,0.18072636,1.1302854
AT5G26360,0.08031152,0.07106857,1.1300567
AT4G12690,0.2071693,0.18332832,1.1300452
AT3G01780,0.080165744,0.07094194,1.130019
AT5G25475,0.14616112,0.12935445,1.1299272
AT4G20280,0.06255833,0.055365916,1.1299067
AT5G55580,0.12203726,0.10801106,1.1298589
AT1G05950,0.18053809,0.15979442,1.1298146
AT3G22480,0.076058686,0.0673297,1.1296453
AT4G02030,0.07584123,0.06713802,1.1296315
AT5G57410,0.11434432,0.1012287,1.1295642
AT1G68720,0.05697219,0.05044294,1.129438
AT5G41560,0.12928492,0.11447541,1.1293684
AT1G14120,0.37783915,0.33455902,1.1293647
AT3G61180,0.06302145,0.05580359,1.1293439
AT3G15680,0.1442663,0.12775573,1.1292354
AT3G10030,0.06303794,0.05582684,1.1291689
AT1G74560,0.089311466,0.07910077,1.1290845
AT1G23570,0.21447314,0.18995324,1.1290839
AT4G20400,0.052898616,0.046851195,1.129077
AT4G38100,0.14872983,0.1317368,1.1289922
AT2G37220,0.07661807,0.06786913,1.1289089
AT1G21160,0.09877568,0.08750062,1.1288568
AT1G72660,0.42941713,0.38041717,1.1288059
AT5G47310,0.058726907,0.05202614,1.1287959
AT3G19000,0.1366412,0.121058,1.128725
AT1G30090,0.073435135,0.065071575,1.1285285
AT1G48300,0.117151335,0.1038196,1.1284124
AT5G63130,0.2524871,0.22376306,1.128368
AT1G30620,0.11101743,0.09839092,1.1283299
AT3G60640,0.12592334,0.111603916,1.1283057
AT1G12680,0.061343297,0.054368515,1.128287
AT4G12790,0.07922857,0.07022879,1.1281493
AT2G04063,0.18497692,0.16396749,1.1281316
AT2G35790,0.09138001,0.08100486,1.1280805
AT4G33960,0.24880163,0.2205594,1.1280481
AT1G53520,0.18866408,0.1672684,1.1279122
AT4G10750,0.05949025,0.052744463,1.1278954
AT4G39830,0.2809347,0.24910337,1.1277835
AT4G02250,0.30030888,0.26629072,1.1277483
AT1G70190,0.07706432,0.068342626,1.1276171
AT5G05670,0.07635942,0.06771765,1.1276146
AT2G42380,0.28714404,0.25465137,1.1275966
AT2G31350,0.06975759,0.06186801,1.1275226
AT3G17710,0.11208856,0.099429965,1.1273116
AT1G70700,0.23225969,0.20603639,1.127275
AT3G11100,0.093303375,0.082770504,1.1272538
AT5G15810,0.07880389,0.069912575,1.1271775
AT5G23460,0.15723847,0.13949907,1.1271648
AT1G48480,0.137556,0.122039035,1.1271476
AT3G19450,0.12574628,0.11159657,1.1267934
AT1G48200,0.1264489,0.11222019,1.1267927
AT3G44720,0.11592218,0.10287915,1.12678
AT5G37780,0.099549256,0.08835015,1.1267581
AT4G28000,0.22480585,0.19954826,1.1265738
AT1G73760,0.1056154,0.09375687,1.1264817
AT5G63980,0.11612589,0.10309133,1.126437
AT3G31900,0.15737918,0.13972643,1.1263378
AT4G24440,0.067108974,0.059581634,1.1263363
AT5G54490,0.3451877,0.30647567,1.1263136
AT3G22440,0.06649418,0.05903841,1.1262865
AT5G02440,0.21662173,0.19234344,1.1262236
AT5G56740,0.06678957,0.059305742,1.1261903
AT4G28250,0.21311434,0.18924847,1.1261085
AT5G57120,0.13541299,0.12025868,1.1260142
AT2G17510,0.07557772,0.06712255,1.1259661
AT1G50660,0.06627045,0.058861315,1.1258742
AT5G38830,0.059264734,0.052652195,1.1255888
AT1G73650,0.1296049,0.11514908,1.12554
AT3G17020,0.071552604,0.06357662,1.1254547
AT4G23150,0.42002782,0.37321034,1.1254452
AT5G49880,0.06850098,0.060873784,1.125295
AT5G48150,0.064249404,0.057098288,1.125242
AT3G54810,0.15143189,0.1345794,1.1252233
AT4G32910,0.07828027,0.06957328,1.1251483
AT1G24190,0.07229267,0.064252615,1.1251318
AT5G13650,0.07297017,0.06485632,1.1251048
AT5G37930,0.07647197,0.0679747,1.1250062
AT5G04060,0.11261318,0.100103624,1.124966
AT4G35000,0.055859543,0.049664184,1.1247448
AT3G49670,0.13891025,0.12351018,1.1246866
AT1G10900,0.11436053,0.10168831,1.1246182
AT4G09570,0.113698326,0.10110055,1.1246064
AT4G25770,0.080488704,0.07157112,1.1245974
AT3G55840,0.25695142,0.22848724,1.1245766
AT5G63770,0.09494146,0.08442795,1.1245263
AT2G29450,0.23871443,0.21233916,1.1242129
AT4G08170,0.120470844,0.10716132,1.1242007
AT5G24650,0.050243553,0.04469555,1.1241285
AT3G60880,0.06803322,0.060531337,1.1239337
AT5G24400,0.07610316,0.06771377,1.1238948
AT3G07110,0.08071659,0.07182372,1.1238151
AT2G28570,0.18481642,0.16446574,1.123738
AT4G28270,0.18134373,0.16138755,1.1236538
AT1G07990,0.052079685,0.04634981,1.1236222
AT1G03590,0.10202046,0.090796456,1.123617
AT5G59830,0.06853654,0.060998335,1.1235803
AT5G48960,0.08740334,0.07779121,1.1235632
AT5G16550,0.100722164,0.08965049,1.1234981
AT4G18230,0.09819164,0.08739984,1.1234761
AT4G04770,0.11383903,0.10134216,1.1233135
AT4G35020,0.08303402,0.07392088,1.1232822
AT3G51950,0.08822492,0.07854327,1.123265
AT4G16140,0.22408088,0.19950238,1.123199
AT5G18780,0.12688911,0.11297369,1.123174
AT4G19640,0.0433503,0.03859965,1.1230747
AT1G58100,0.053404626,0.047555618,1.1229928
AT3G22950,0.09593644,0.08543856,1.1228704
AT4G39860,0.07182504,0.063969105,1.1228082
AT3G23750,0.071496435,0.06367876,1.1227673
AT4G01100,0.059985578,0.053426944,1.1227587
AT2G34970,0.07085875,0.06312983,1.1224288
AT1G06900,0.07669958,0.068333745,1.1224259
AT4G34160,0.1323804,0.117944,1.1224003
AT4G26940,0.063682325,0.056739192,1.122369
AT3G03890,0.07656951,0.06823176,1.1221974
AT4G13660,0.17019688,0.15167147,1.1221416
AT1G69980,0.08460145,0.075400345,1.1220299
AT1G76010,0.05824466,0.051912356,1.1219804
AT5G55300,0.09395342,0.08374217,1.1219367
AT4G02220,0.104126625,0.092813276,1.1218935
AT3G15210,0.114312366,0.10189332,1.1218827
AT5G57700,0.10719722,0.09555252,1.121867
AT2G26200,0.08140133,0.072573,1.1216475
AT2G22900,0.10643017,0.094887406,1.1216469
AT5G62530,0.08801434,0.078473665,1.121578
AT5G08280,0.111327134,0.099263586,1.1215304
AT5G44420,0.57514745,0.51283735,1.1215007
AT3G24460,0.27259198,0.24307212,1.1214448
AT3G26560,0.06784558,0.060498636,1.1214397
AT2G45680,0.31236407,0.27854162,1.1214269
AT5G67330,0.106013484,0.094536185,1.1214063
AT2G17290,0.109768994,0.09788838,1.1213689
AT5G51200,0.0854291,0.076187365,1.1213026
AT3G57240,0.4716708,0.42064896,1.1212932
AT4G29600,0.2924173,0.26082996,1.1211032
AT4G17650,0.095247306,0.08495972,1.1210877
AT4G17270,0.05583632,0.049813427,1.1209087
AT5G44800,0.07424855,0.066241264,1.1208805
AT3G09390,0.18159947,0.16202097,1.1208392
AT4G24110,0.29018047,0.2588961,1.1208376
AT4G35770,0.3838499,0.3424773,1.120804
AT5G64350,0.043603603,0.038904995,1.120771
AT3G20800,0.06646987,0.05932265,1.1204802
AT4G29890,0.09769956,0.08719662,1.1204512
AT5G63150,0.107300825,0.09576914,1.1204113
AT5G24450,0.06930829,0.06185967,1.1204113
AT1G09575,0.19214427,0.1715072,1.1203277
AT3G26410,0.1077872,0.09621316,1.1202956
AT3G04480,0.08914896,0.079578884,1.1202589
AT2G25610,0.08769481,0.078292996,1.1200849
AT1G54115,0.066415206,0.05929537,1.1200738
AT3G07880,0.059134867,0.052798,1.1200207
AT3G07890,0.06325567,0.056478944,1.1199865
AT5G66200,0.07088896,0.06329638,1.1199527
AT3G52490,0.14417605,0.12873888,1.1199106
AT2G44065,0.056104828,0.050099183,1.1198748
AT5G48120,0.07972132,0.07119405,1.1197748
AT4G19210,0.06357135,0.056774735,1.1197118
AT3G09650,0.11389991,0.101729564,1.1196343
AT5G16480,0.13095027,0.11696125,1.1196039
AT3G16170,0.10905604,0.097407065,1.1195905
AT1G76650,0.4240865,0.3788048,1.1195384
AT4G01860,0.09698659,0.08663637,1.1194673
AT5G50380,0.07208956,0.06439779,1.1194414
AT1G20950,0.08951847,0.07997374,1.1193482
AT1G15550,0.29244608,0.26127625,1.1192983
AT3G04910,0.10656184,0.09521271,1.1191975
AT4G39675,0.43790385,0.3913816,1.1188668
AT3G55410,0.071536675,0.06393688,1.1188638
AT4G25835,0.17126599,0.15307988,1.1188014
AT2G17670,0.10618319,0.094910994,1.118766
AT2G31040,0.096480004,0.08624239,1.1187073
AT5G48340,0.09377973,0.08382956,1.1186951
AT3G47850,0.06366742,0.056914292,1.118654
AT4G18700,0.099462554,0.08893232,1.1184071
AT2G31410,0.08357459,0.074731044,1.1183382
AT4G37240,0.28269136,0.25280395,1.1182237
AT2G36050,0.26337704,0.23555559,1.1181098
AT1G32340,0.079191975,0.07082796,1.1180891
AT3G45230,0.13475886,0.12054383,1.1179241
AT3G19420,0.04127193,0.03692012,1.1178706
AT5G02040,0.08534204,0.07634422,1.1178584
AT4G23690,0.12746917,0.11407028,1.1174616
AT3G09770,0.07216767,0.06458748,1.117363
AT2G25080,0.10994206,0.09839621,1.1173403
AT3G14205,0.09278844,0.08304441,1.1173351
AT3G02180,0.07762662,0.06948082,1.117238
AT3G42050,0.04254805,0.038086973,1.1171284
AT2G17410,0.05456079,0.04884683,1.1169769
AT5G59890,0.09541629,0.08543039,1.1168892
