sample,time_hours,time_type,time_raw,age_hours,age_raw,source,title
GSM1829400,8.0,circadian,time: end of the day (ed; zt8),,,"Br0, end of the day",Br0_ED_rep1
GSM1829401,8.0,circadian,time: end of the day (ed; zt8),,,"Br0, end of the day",Br0_ED_rep2
GSM1829402,24.0,circadian,time: end of the night (en; zt24),,,"Br0, end of the night",Br0_EN_rep1
GSM1829403,24.0,circadian,time: end of the night (en; zt24),,,"Br0, end of the night",Br0_EN_rep2
GSM1829404,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Br0, 6h extended night",Br0_XN_rep1
GSM1829405,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Br0, 6h extended night",Br0_XN_rep2
GSM1829406,8.0,circadian,time: end of the day (ed; zt8),,,"Bsch2, end of the day",Bsch2_ED_rep1
GSM1829407,8.0,circadian,time: end of the day (ed; zt8),,,"Bsch2, end of the day",Bsch2_ED_rep2
GSM1829408,24.0,circadian,time: end of the night (en; zt24),,,"Bsch2, end of the night",Bsch2_EN_rep1
GSM1829409,24.0,circadian,time: end of the night (en; zt24),,,"Bsch2, end of the night",Bsch2_EN_rep2
GSM1829410,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Bsch2, 6h extended night",Bsch2_XN_rep1
GSM1829411,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Bsch2, 6h extended night",Bsch2_XN_rep2
GSM1829412,8.0,circadian,time: end of the day (ed; zt8),,,"Bu2, end of the day",Bu2_ED_rep1
GSM1829413,8.0,circadian,time: end of the day (ed; zt8),,,"Bu2, end of the day",Bu2_ED_rep2
GSM1829414,24.0,circadian,time: end of the night (en; zt24),,,"Bu2, end of the night",Bu2_EN_rep1
GSM1829415,24.0,circadian,time: end of the night (en; zt24),,,"Bu2, end of the night",Bu2_EN_rep2
GSM1829416,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Bu2, 6h extended night",Bu2_XN_rep1
GSM1829417,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Bu2, 6h extended night",Bu2_XN_rep2
GSM1829418,8.0,circadian,time: end of the day (ed; zt8),,,"C24, end of the day",C24_ED_rep1
GSM1829419,8.0,circadian,time: end of the day (ed; zt8),,,"C24, end of the day",C24_ED_rep2
GSM1829420,24.0,circadian,time: end of the night (en; zt24),,,"C24, end of the night",C24_EN_rep1
GSM1829421,24.0,circadian,time: end of the night (en; zt24),,,"C24, end of the night",C24_EN_rep2
GSM1829422,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"C24, 6h extended night",C24_XN_rep1
GSM1829423,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"C24, 6h extended night",C24_XN_rep2
GSM1829424,8.0,circadian,time: end of the day (ed; zt8),,,"Col0, end of the day",Col0_ED_rep1
GSM1829425,8.0,circadian,time: end of the day (ed; zt8),,,"Col0, end of the day",Col0_ED_rep2
GSM1829426,24.0,circadian,time: end of the night (en; zt24),,,"Col0, end of the night",Col0_EN_rep1
GSM1829427,24.0,circadian,time: end of the night (en; zt24),,,"Col0, end of the night",Col0_EN_rep2
GSM1829428,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Col0, 6h extended night",Col0_XN_rep1
GSM1829429,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Col0, 6h extended night",Col0_XN_rep2
GSM1829430,8.0,circadian,time: end of the day (ed; zt8),,,"Cvi, end of the day",Cvi_ED_rep1
GSM1829431,8.0,circadian,time: end of the day (ed; zt8),,,"Cvi, end of the day",Cvi_ED_rep2
GSM1829432,24.0,circadian,time: end of the night (en; zt24),,,"Cvi, end of the night",Cvi_EN_rep1
GSM1829433,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Cvi, 6h extended night",Cvi_XN_rep1
GSM1829434,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Cvi, 6h extended night",Cvi_XN_rep2
GSM1829435,8.0,circadian,time: end of the day (ed; zt8),,,"Da0, end of the day",Da0_ED_rep1
GSM1829436,8.0,circadian,time: end of the day (ed; zt8),,,"Da0, end of the day",Da0_ED_rep2
GSM1829437,24.0,circadian,time: end of the night (en; zt24),,,"Da0, end of the night",Da0_EN_rep1
GSM1829438,24.0,circadian,time: end of the night (en; zt24),,,"Da0, end of the night",Da0_EN_rep2
GSM1829439,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Da0, 6h extended night",Da0_XN_rep1
GSM1829440,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Da0, 6h extended night",Da0_XN_rep2
GSM1829441,8.0,circadian,time: end of the day (ed; zt8),,,"Ei2, end of the day",Ei2_ED_rep1
GSM1829442,8.0,circadian,time: end of the day (ed; zt8),,,"Ei2, end of the day",Ei2_ED_rep2
GSM1829443,24.0,circadian,time: end of the night (en; zt24),,,"Ei2, end of the night",Ei2_EN_rep1
GSM1829444,24.0,circadian,time: end of the night (en; zt24),,,"Ei2, end of the night",Ei2_EN_rep2
GSM1829445,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Ei2, 6h extended night",Ei2_XN_rep1
GSM1829446,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Ei2, 6h extended night",Ei2_XN_rep2
GSM1829447,8.0,circadian,time: end of the day (ed; zt8),,,"Hl3, end of the day",Hl3_ED_rep1
GSM1829448,8.0,circadian,time: end of the day (ed; zt8),,,"Hl3, end of the day",Hl3_ED_rep2
GSM1829449,24.0,circadian,time: end of the night (en; zt24),,,"Hl3, end of the night",Hl3_EN_rep1
GSM1829450,24.0,circadian,time: end of the night (en; zt24),,,"Hl3, end of the night",Hl3_EN_rep2
GSM1829451,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Hl3, 6h extended night",Hl3_XN_rep1
GSM1829452,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Hl3, 6h extended night",Hl3_XN_rep2
GSM1829453,8.0,circadian,time: end of the day (ed; zt8),,,"Kl0, end of the day",Kl0_ED_rep1
GSM1829454,8.0,circadian,time: end of the day (ed; zt8),,,"Kl0, end of the day",Kl0_ED_rep2
GSM1829455,24.0,circadian,time: end of the night (en; zt24),,,"Kl0, end of the night",Kl0_EN_rep1
GSM1829456,24.0,circadian,time: end of the night (en; zt24),,,"Kl0, end of the night",Kl0_EN_rep2
GSM1829457,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Kl0, 6h extended night",Kl0_XN_rep1
GSM1829458,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Kl0, 6h extended night",Kl0_XN_rep2
GSM1829459,8.0,circadian,time: end of the day (ed; zt8),,,"Kn0, end of the day",Kn0_ED_rep1
GSM1829460,8.0,circadian,time: end of the day (ed; zt8),,,"Kn0, end of the day",Kn0_ED_rep2
GSM1829461,24.0,circadian,time: end of the night (en; zt24),,,"Kn0, end of the night",Kn0_EN_rep1
GSM1829462,24.0,circadian,time: end of the night (en; zt24),,,"Kn0, end of the night",Kn0_EN_rep2
GSM1829463,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Kn0, 6h extended night",Kn0_XN_rep1
GSM1829464,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Kn0, 6h extended night",Kn0_XN_rep2
GSM1829465,8.0,circadian,time: end of the day (ed; zt8),,,"Lip0, end of the day",Lip0_ED_rep1
GSM1829466,8.0,circadian,time: end of the day (ed; zt8),,,"Lip0, end of the day",Lip0_ED_rep2
GSM1829467,24.0,circadian,time: end of the night (en; zt24),,,"Lip0, end of the night",Lip0_EN_rep1
GSM1829468,24.0,circadian,time: end of the night (en; zt24),,,"Lip0, end of the night",Lip0_EN_rep2
GSM1829469,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Lip0, 6h extended night",Lip0_XN_rep1
GSM1829470,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Lip0, 6h extended night",Lip0_XN_rep2
GSM1829471,8.0,circadian,time: end of the day (ed; zt8),,,"Mh1, end of the day",Mh1_ED_rep1
GSM1829472,8.0,circadian,time: end of the day (ed; zt8),,,"Mh1, end of the day",Mh1_ED_rep2
GSM1829473,24.0,circadian,time: end of the night (en; zt24),,,"Mh1, end of the night",Mh1_EN_rep1
GSM1829474,24.0,circadian,time: end of the night (en; zt24),,,"Mh1, end of the night",Mh1_EN_rep2
GSM1829475,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Mh1, 6h extended night",Mh1_XN_rep1
GSM1829476,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Mh1, 6h extended night",Mh1_XN_rep2
GSM1829477,8.0,circadian,time: end of the day (ed; zt8),,,"Old1, end of the day",Old1_ED_rep1
GSM1829478,8.0,circadian,time: end of the day (ed; zt8),,,"Old1, end of the day",Old1_ED_rep2
GSM1829479,24.0,circadian,time: end of the night (en; zt24),,,"Old1, end of the night",Old1_EN_rep1
GSM1829480,24.0,circadian,time: end of the night (en; zt24),,,"Old1, end of the night",Old1_EN_rep2
GSM1829481,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Old1, 6h extended night",Old1_XN_rep1
GSM1829482,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Old1, 6h extended night",Old1_XN_rep2
GSM1829483,8.0,circadian,time: end of the day (ed; zt8),,,"Petergof, end of the day",Petergof_ED_rep1
GSM1829484,8.0,circadian,time: end of the day (ed; zt8),,,"Petergof, end of the day",Petergof_ED_rep2
GSM1829485,24.0,circadian,time: end of the night (en; zt24),,,"Petergof, end of the night",Petergof_EN_rep1
GSM1829486,24.0,circadian,time: end of the night (en; zt24),,,"Petergof, end of the night",Petergof_EN_rep2
GSM1829487,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Petergof, 6h extended night",Petergof_XN_rep1
GSM1829488,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Petergof, 6h extended night",Petergof_XN_rep2
GSM1829489,8.0,circadian,time: end of the day (ed; zt8),,,"RRS7, end of the day",RRS7_ED_rep1
GSM1829490,8.0,circadian,time: end of the day (ed; zt8),,,"RRS7, end of the day",RRS7_ED_rep2
GSM1829491,24.0,circadian,time: end of the night (en; zt24),,,"RRS7, end of the night",RRS7_EN_rep1
GSM1829492,24.0,circadian,time: end of the night (en; zt24),,,"RRS7, end of the night",RRS7_EN_rep2
GSM1829493,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"RRS7, 6h extended night",RRS7_XN_rep1
GSM1829494,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"RRS7, 6h extended night",RRS7_XN_rep2
GSM1829495,8.0,circadian,time: end of the day (ed; zt8),,,"Van0, end of the day",Van0_ED_rep1
GSM1829496,8.0,circadian,time: end of the day (ed; zt8),,,"Van0, end of the day",Van0_ED_rep2
GSM1829497,24.0,circadian,time: end of the night (en; zt24),,,"Van0, end of the night",Van0_EN_rep1
GSM1829498,24.0,circadian,time: end of the night (en; zt24),,,"Van0, end of the night",Van0_EN_rep2
GSM1829499,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Van0, 6h extended night",Van0_XN_rep1
GSM1829500,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Van0, 6h extended night",Van0_XN_rep2
GSM1829501,8.0,circadian,time: end of the day (ed; zt8),,,"Wei1, end of the day",Wei1_ED_rep1
GSM1829502,8.0,circadian,time: end of the day (ed; zt8),,,"Wei1, end of the day",Wei1_ED_rep2
GSM1829503,24.0,circadian,time: end of the night (en; zt24),,,"Wei1, end of the night",Wei1_EN_rep1
GSM1829504,24.0,circadian,time: end of the night (en; zt24),,,"Wei1, end of the night",Wei1_EN_rep2
GSM1829505,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Wei1, 6h extended night",Wei1_XN_rep1
GSM1829506,6.0,treatment_duration,time: 6h extended night (xn; zt30),,,"Wei1, 6h extended night",Wei1_XN_rep2
GSM1850510,120.0,treatment_duration,from:wild type Arabdopsis leaf under 5 day drought,,,wild type Arabdopsis leaf under 5 day drought,wild type_drought_5d_rep1
GSM1850511,120.0,treatment_duration,from:wild type Arabdopsis leaf under 5 day drought,,,wild type Arabdopsis leaf under 5 day drought,wild type_drought_5d_rep2
GSM1850514,120.0,treatment_duration,from:VaNAC26 transgenic Arabdopsis leaf under 5 day drought,,,VaNAC26 transgenic Arabdopsis leaf under 5 day drought,VaNAC26-OE_drought_5d_rep1
GSM1850515,120.0,treatment_duration,from:VaNAC26 transgenic Arabdopsis leaf under 5 day drought,,,VaNAC26 transgenic Arabdopsis leaf under 5 day drought,VaNAC26-OE_drought_5d_rep2
GSM173442,720.0,treatment_duration,"from:leaves from wild-type Arabidopsis plants, soil-grown for 30 days",,,"leaves from wild-type Arabidopsis plants, soil-grown for 30 days","wild-type Arabidopsis, biological rep1"
GSM173443,720.0,treatment_duration,"from:leaves from wild-type Arabidopsis plants, soil-grown for 30 days",,,"leaves from wild-type Arabidopsis plants, soil-grown for 30 days","wild-type Arabidopsis, biological rep2"
GSM173444,720.0,treatment_duration,"from:leaves from wild-type Arabidopsis plants, soil-grown for 30 days",,,"leaves from wild-type Arabidopsis plants, soil-grown for 30 days","wild-type Arabidopsis, biological rep3"
GSM173445,720.0,treatment_duration,"from:leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days",,,"leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days","oxt6 mutant, biological rep1"
GSM173446,720.0,treatment_duration,"from:leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days",,,"leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days","oxt6 mutant, biological rep2"
GSM173447,720.0,treatment_duration,"from:leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days",,,"leaves from oxt6 mutant Arabidopsis plants, soil-grown for 30 days","oxt6 mutant, biological rep3"
GSM173448,720.0,treatment_duration,"from:leaves from oxt6:AtCPSF30 line 5 Arabidopsis plants, soil-grown for 30 days",,,"leaves from oxt6:AtCPSF30 line 5 Arabidopsis plants, soil-grown for 30 days","oxt6:AtCPSF30 line 5, biological rep1"
GSM173449,720.0,treatment_duration,"from:leaves from oxt6:AtCPSF30 line 5 Arabidopsis plants, soil-grown for 30 days",,,"leaves from oxt6:AtCPSF30 line 5 Arabidopsis plants, soil-grown for 30 days","oxt6:AtCPSF30 line 5, biological rep2"
GSM173450,720.0,treatment_duration,"from:leaves from xt6:AtCPSF30 line 6 Arabidopsis plants, soil-grown for 30 days",,,"leaves from xt6:AtCPSF30 line 6 Arabidopsis plants, soil-grown for 30 days","oxt6:AtCPSF30 line 6, biological rep1"
GSM173451,720.0,treatment_duration,"from:leaves from xt6:AtCPSF30 line 6 Arabidopsis plants, soil-grown for 30 days",,,"leaves from xt6:AtCPSF30 line 6 Arabidopsis plants, soil-grown for 30 days","oxt6:AtCPSF30 line 6, biological rep2"
GSM1864939,24.0,treatment_duration,"from:Leaf, unfumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, unstressed, 24 hours",Leaf_noISP_23C_rep1
GSM1864940,24.0,treatment_duration,"from:Leaf, unfumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, heat stressed, 24 hours",Leaf_noISP_40C_rep1
GSM1864941,24.0,treatment_duration,"from:Leaf, fumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, unstressed, 24 hours",Leaf_ISP_23C_rep1
GSM1864942,24.0,treatment_duration,"from:Leaf, fumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, heat stressed, 24 hours",Leaf_ISP_40C_rep1
GSM1864943,24.0,treatment_duration,"from:Leaf, unfumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, unstressed, 24 hours",Leaf_noISP_23C_rep2
GSM1864944,24.0,treatment_duration,"from:Leaf, unfumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, heat stressed, 24 hours",Leaf_noISP_40C_rep2
GSM1864945,24.0,treatment_duration,"from:Leaf, fumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, unstressed, 24 hours",Leaf_ISP_23C_rep2
GSM1864946,24.0,treatment_duration,"from:Leaf, fumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, heat stressed, 24 hours",Leaf_ISP_40C_rep2
GSM1864947,24.0,treatment_duration,"from:Leaf, unfumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, unstressed, 24 hours",Leaf_noISP_23C_rep3
GSM1864948,24.0,treatment_duration,"from:Leaf, unfumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, unfumigated, heat stressed, 24 hours",Leaf_noISP_40C_rep3
GSM1864949,24.0,treatment_duration,"from:Leaf, fumigated, unstressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, unstressed, 24 hours",Leaf_ISP_23C_rep3
GSM1864950,24.0,treatment_duration,"from:Leaf, fumigated, heat stressed, 24 hours",1008.0,age: 6w,"Leaf, fumigated, heat stressed, 24 hours",Leaf_ISP_40C_rep3
GSM176876,16.0,treatment_duration,"from:Arabidopsis seedlings, removed from agar plates, 16 h treatment",,,"Arabidopsis seedlings, removed from agar plates, 16 h treatment",AWP_AL_Txed_1
GSM176878,16.0,treatment_duration,"from:Arabidopsis seedlings, removed from agar plates, 16 h treatment",,,"Arabidopsis seedlings, removed from agar plates, 16 h treatment",AWP_AL_Txed_2
GSM176879,16.0,treatment_duration,"from:Arabidopsis seedlings, removed from agar plates, 16 h treatment",,,"Arabidopsis seedlings, removed from agar plates, 16 h treatment",AWP_Control_1
GSM176880,16.0,treatment_duration,"from:Arabidopsis seedlings, removed from agar plates, 16 h treatment",,,"Arabidopsis seedlings, removed from agar plates, 16 h treatment",AWP_Control_2
GSM2042524,0.0,treatment_duration,from:Col-0 0h photorespiratory stress rep1,3.0,age: 3-week-old,Col-0 0h photorespiratory stress,Col-0 0h photorespiratory stress rep1
GSM2042525,0.0,treatment_duration,from:Col-0 0h photorespiratory stress rep2,3.0,age: 3-week-old,Col-0 0h photorespiratory stress,Col-0 0h photorespiratory stress rep2
GSM2042526,0.0,treatment_duration,from:Col-0 0h photorespiratory stress rep3,3.0,age: 3-week-old,Col-0 0h photorespiratory stress,Col-0 0h photorespiratory stress rep3
GSM2042527,0.0,treatment_duration,from:cat2 0h photorespiratory stress rep1,3.0,age: 3-week-old,cat2 0h photorespiratory stress,cat2 0h photorespiratory stress rep1
GSM2042528,0.0,treatment_duration,from:cat2 0h photorespiratory stress rep2,3.0,age: 3-week-old,cat2 0h photorespiratory stress,cat2 0h photorespiratory stress rep2
GSM2042529,0.0,treatment_duration,from:cat2 0h photorespiratory stress rep3,3.0,age: 3-week-old,cat2 0h photorespiratory stress,cat2 0h photorespiratory stress rep3
GSM2042530,0.0,treatment_duration,from:shr 0h photorespiratory stress rep1,3.0,age: 3-week-old,shr 0h photorespiratory stress,shr 0h photorespiratory stress rep1
GSM2042531,0.0,treatment_duration,from:shr 0h photorespiratory stress rep2,3.0,age: 3-week-old,shr 0h photorespiratory stress,shr 0h photorespiratory stress rep2
GSM2042532,0.0,treatment_duration,from:shr 0h photorespiratory stress rep3,3.0,age: 3-week-old,shr 0h photorespiratory stress,shr 0h photorespiratory stress rep3
GSM2042533,0.0,treatment_duration,from:cat2shr 0h photorespiratory stress rep1,3.0,age: 3-week-old,cat2shr 0h photorespiratory stress,cat2shr 0h photorespiratory stress rep1
